title,price,location,district,link
3-комнатная квартира · 62.6 м² · 2/5 этаж,11 500 000 〒,Машхур жусупа 42а,,https://krisha.kz/a/show/699037236
3-комнатная квартира · 61.7 м² · 2/5 этаж,14 000 000 〒,Ломоносова 21а,,https://krisha.kz/a/show/697947931
3-комнатная квартира · 63.8 м² · 5/5 этаж,15 300 000 〒,Ауезова 93,,https://krisha.kz/a/show/761131919
2-комнатная квартира · 44 м² · 4/5 этаж,9 500 000 〒,Энергетиктер 77,,https://krisha.kz/a/show/698450770
3-комнатная квартира · 73.8 м² · 4/4 этаж,15 600 000 〒,Абая 133а,,https://krisha.kz/a/show/699851951
2-комнатная квартира · 47 м² · 5/5 этаж,8 500 000 〒,Шешембекова 5,,https://krisha.kz/a/show/699043544
2-комнатная квартира · 44.7 м² · 4/5 этаж,9 000 000 〒,Ауезова 42,,https://krisha.kz/a/show/760797148
2-комнатная квартира · 51.3 м² · 3/5 этаж,10 500 000 〒,Шакарим 3,,https://krisha.kz/a/show/698959235
1-комнатная квартира · 38 м² · 3/6 этаж,12 200 000 〒,Ауезова 101,,https://krisha.kz/a/show/698771125
2-комнатная квартира · 55.2 м² · 2/5 этаж,13 000 000 〒,Б. Момышулы 82а — Между школами 35 и Зерде,,https://krisha.kz/a/show/761988579
3-комнатная квартира · 70.8 м² · 4/4 этаж,18 500 000 〒,Абая 150,,https://krisha.kz/a/show/761520815
4-комнатная квартира · 76.9 м² · 2/5 этаж,15 000 000 〒,Маргулана 3а,,https://krisha.kz/a/show/761747612
3-комнатная квартира · 70 м² · 4/6 этаж,14 000 000 〒,Машхур Жусупа 128,,https://krisha.kz/a/show/762160461
2-комнатная квартира · 48 м² · 2/5 этаж,12 000 000 〒,Кушербаева 64б,,https://krisha.kz/a/show/762160863
3-комнатная квартира · 62.1 м² · 2/5 этаж,17 000 000 〒,Кеншілер 15В — Рядом Маг Богатырь,,https://krisha.kz/a/show/697076806
3-комнатная квартира · 60.2 м² · 4/5 этаж,13 500 000 〒,Кушербаева 54а,,https://krisha.kz/a/show/761131692
2-комнатная квартира · 44.1 м² · 3/5 этаж,10 500 000 〒,Машхур жусупа 20,,https://krisha.kz/a/show/698422307
2-комнатная квартира · 47.9 м² · 3/5 этаж,11 000 000 〒,Беркимбаева 170,,https://krisha.kz/a/show/762193030
5-комнатная квартира · 99.2 м² · 2/9 этаж,31 000 000 〒,Машхур Жусупа 46,,https://krisha.kz/a/show/762193277
2-комнатная квартира · 47 м² · 2/5 этаж,11 800 000 〒,Машхур жусупа 38,,https://krisha.kz/a/show/762193781
2-комнатная квартира · 42 м² · 4/5 этаж,10 000 000 〒,М. Жусуп 20,,https://krisha.kz/a/show/689224380
3-комнатная квартира · 82 м² · 1/2 этаж,16 000 000 〒,Б.Момышүлы — М.Ауэзова  Б.Момышүлы,,https://krisha.kz/a/show/761576379
2-комнатная квартира · 48 м² · 5/5 этаж,12 500 000 〒,Московская 73,,https://krisha.kz/a/show/684378406
2-комнатная квартира · 55.2 м² · 2/5 этаж,13 000 000 〒,Бауыржана Момышулы 82А,,https://krisha.kz/a/show/761196087
2-комнатная квартира · 51.8 м² · 1/2 этаж,10 300 000 〒,Целинная 66а,,https://krisha.kz/a/show/760713757
2-комнатная квартира · 50 м² · 2/5 этаж,15 000 000 〒,Шешембекова 13 — Находится возле тд «Тарлан»,,https://krisha.kz/a/show/689833196
2-комнатная квартира · 46 м² · 1/6 этаж,11 500 000 〒,Беркимбаева 98 — Дом расположен не далеко от супермаркета Greenwich.,,https://krisha.kz/a/show/695756959
3-комнатная квартира · 90 м² · 7/9 этаж,16 000 000 〒,Энергетиков 36 — Кеншилер,,https://krisha.kz/a/show/762327614
2-комнатная квартира · 38.7 м² · 4/9 этаж,8 500 000 〒,Сатпаева 50,,https://krisha.kz/a/show/760188364
1-комнатная квартира · 36.4 м² · 3/5 этаж,6 500 000 〒,Ломоносова 15А,,https://krisha.kz/a/show/762162925
2-комнатная квартира · 50 м² · 9/9 этаж,11 500 000 〒,Машхур Жусупа 64,,https://krisha.kz/a/show/762325468
3-комнатная квартира · 61.3 м² · 3/5 этаж,15 000 000 〒,ЛОМОНОСОВА 31,,https://krisha.kz/a/show/699142992
2-комнатная квартира · 45 м² · 4/5 этаж,9 000 000 〒,Ауэзова 6,,https://krisha.kz/a/show/761279895
2-комнатная квартира · 41.7 м² · 1/5 этаж,14 500 000 〒,Машхур Жусупа 87,,https://krisha.kz/a/show/761266866
2-комнатная квартира · 46 м² · 2/5 этаж,12 000 000 〒,Дуйсембаева 26,,https://krisha.kz/a/show/761267091
1-комнатная квартира · 34 м² · 2/5 этаж,9 000 000 〒,Энергетиктер 63,,https://krisha.kz/a/show/761196996
4-комнатная квартира · 88 м² · 5/6 этаж,21 700 000 〒,Естая беркимбаева 112,,https://krisha.kz/a/show/699487898
2-комнатная квартира · 51.3 м² · 3/5 этаж,10 500 000 〒,Шакарима 3,,https://krisha.kz/a/show/699068544
2-комнатная квартира · 40.4 м² · 4/4 этаж,9 000 000 〒,ДУЙСЕМБАЕВА 10,,https://krisha.kz/a/show/699140842
3-комнатная квартира · 59.6 м² · 4/5 этаж,16 000 000 〒,Ауэзова 24,,https://krisha.kz/a/show/760578613
2-комнатная квартира · 43.9 м² · 1/5 этаж,8 500 000 〒,Маншук маметовой 69,,https://krisha.kz/a/show/699687829
2-комнатная квартира · 55.2 м² · 3/5 этаж,12 500 000 〒,ГОГОЛЯ 27,,https://krisha.kz/a/show/699140437
3-комнатная квартира · 59.1 м² · 2/5 этаж,13 000 000 〒,ЛОМОНОСОВА 11,,https://krisha.kz/a/show/699193844
3-комнатная квартира · 68 м² · 5/5 этаж,13 500 000 〒,Торайгырова 22,,https://krisha.kz/a/show/699593511
4-комнатная квартира · 72.9 м² · 1/5 этаж,12 500 000 〒,Пшембаева 18,,https://krisha.kz/a/show/760151110
1-комнатная квартира · 47.2 м² · 5/5 этаж,10 500 000 〒,Энергетиктер 108,,https://krisha.kz/a/show/699066790
2-комнатная квартира · 48 м² · 4/5 этаж,9 000 000 〒,Машхур Жусупа 40г,,https://krisha.kz/a/show/760055490
2-комнатная квартира · 44 м² · 1/5 этаж,9 000 000 〒,Энергетиктер 38,,https://krisha.kz/a/show/760876620
2-комнатная квартира · 44.9 м² · 5/5 этаж,10 500 000 〒,КОРОЛЕВА 96,,https://krisha.kz/a/show/699066474
4-комнатная квартира · 77 м² · 10/10 этаж,20 000 000 〒,САТПАЕВА 8/3,,https://krisha.kz/a/show/699689283
2-комнатная квартира · 47.5 м² · 1/5 этаж,9 500 000 〒,Бауржан Момышулы 76,,https://krisha.kz/a/show/761717087
3-комнатная квартира · 80.2 м² · 1/5 этаж,17 000 000 〒,Естая Беркимбаева 96,,https://krisha.kz/a/show/761729332
3-комнатная квартира · 61.1 м² · 4/4 этаж,10 000 000 〒,Бауржан Момышулы 121,,https://krisha.kz/a/show/761265114
1-комнатная квартира · 30.3 м² · 2/5 этаж,9 200 000 〒,Энергетиктер 46б,,https://krisha.kz/a/show/762354595
3-комнатная квартира · 60 м² · 3/5 этаж,18 500 000 〒,Кеншилер 119А,,https://krisha.kz/a/show/762354687
3-комнатная квартира · 68.9 м² · 9/9 этаж,22 000 000 〒,Беркимбаева 92 — 8 мкр,,https://krisha.kz/a/show/762051361
2-комнатная квартира · 44 м² · 2/5 этаж,11 500 000 〒,Энергетиктер 40А,,https://krisha.kz/a/show/699895087
2-комнатная квартира · 50.2 м² · 4/5 этаж,12 500 000 〒,40 Лет Экибастуза 41,,https://krisha.kz/a/show/760159984
2-комнатная квартира · 57 м² · 2/5 этаж,11 500 000 〒,Машхур Жусупа 37Б,,https://krisha.kz/a/show/760159657
2-комнатная квартира · 52 м² · 4/5 этаж,13 000 000 〒,Машхур Жусупа 157,,https://krisha.kz/a/show/761569724
2-комнатная квартира · 48.1 м² · 4/5 этаж,12 000 000 〒,Бауыржана Момышулы 90А,,https://krisha.kz/a/show/760586733
3-комнатная квартира · 60 м² · 4/5 этаж,14 500 000 〒,Академика Марденова 11,,https://krisha.kz/a/show/760586184
1-комнатная квартира · 30 м² · 8/9 этаж,6 000 000 〒,Энергетиков 44,,https://krisha.kz/a/show/762164783
2-комнатная квартира · 53.2 м² · 1/9 этаж,17 500 000 〒,Торайгырова 110,,https://krisha.kz/a/show/1000306140
1-комнатная квартира · 38.2 м² · 4/9 этаж,8 000 000 〒,Машхур Жусупа 131,,https://krisha.kz/a/show/699338688
3-комнатная квартира · 63 м² · 3/5 этаж,20 800 000 〒,Сатпаева 13,,https://krisha.kz/a/show/760154275
2-комнатная квартира · 52 м² · 3/5 этаж,10 500 000 〒,Шакарим 3,,https://krisha.kz/a/show/760275084
3-комнатная квартира · 64 м² · 5/6 этаж,20 900 000 〒,Машхур Жусупа 128,,https://krisha.kz/a/show/760580883
3-комнатная квартира · 52.2 м² · 9/9 этаж,13 500 000 〒,Машхур Жусупа 36А,,https://krisha.kz/a/show/760587835
5-комнатная квартира · 98 м² · 5/5 этаж,25 000 000 〒,Машхур Жусупа 115,,https://krisha.kz/a/show/760587481
2-комнатная квартира · 45.2 м² · 3/5 этаж,14 300 000 〒,Дуйсембаева 28,,https://krisha.kz/a/show/760588220
2-комнатная квартира · 49.2 м² · 4/5 этаж,11 500 000 〒,Абая 39,,https://krisha.kz/a/show/761195827
2-комнатная квартира · 43.2 м² · 2/5 этаж,11 500 000 〒,Энергетиктер 40А,,https://krisha.kz/a/show/761063987
3-комнатная квартира · 60 м² · 4/5 этаж,14 500 000 〒,Академика Марденова 11,,https://krisha.kz/a/show/761066328
1-комнатная квартира · 31 м² · 5/5 этаж,6 500 000 〒,Машхур Жусупа 37Б,,https://krisha.kz/a/show/760586996
2-комнатная квартира · 50.3 м² · 2/5 этаж,12 000 000 〒,Естая Беркимбаева 190А,,https://krisha.kz/a/show/760586938
2-комнатная квартира · 46 м² · 5/5 этаж,10 000 000 〒,Естая Беркимбаева 99,,https://krisha.kz/a/show/760587149
2-комнатная квартира · 48.1 м² · 4/5 этаж,12 000 000 〒,Бауыржана Момышулы 90А,,https://krisha.kz/a/show/699872831
3-комнатная квартира · 57 м² · 4/5 этаж,16 000 000 〒,Царёва 4,,https://krisha.kz/a/show/762067371
3-комнатная квартира · 58.8 м² · 4/5 этаж,13 800 000 〒,Энергетиков 46Б,,https://krisha.kz/a/show/1000317010
3-комнатная квартира · 58 м² · 1/5 этаж,20 000 000 〒,Беркимбаева 99 — Беркимбаева-Сатпаева,,https://krisha.kz/a/show/1000317405
3-комнатная квартира · 60 м² · 2/5 этаж,4 000 000 〒,Энергетиков,,https://krisha.kz/a/show/762212106
3-комнатная квартира · 62 м² · 1/5 этаж,16 500 000 〒,Шешембекова — Парк Шахтёр,,https://krisha.kz/a/show/699189288
2-комнатная квартира · 54 м² · 5/5 этаж,11 000 000 〒,Б.Момышулы 82 А — Б. Момышулы- Торайгырова,,https://krisha.kz/a/show/692681256
3-комнатная квартира · 60.2 м² · 3/5 этаж,20 000 000 〒,Королева 100,,https://krisha.kz/a/show/760581432
1-комнатная квартира · 27.6 м² · 1/5 этаж,5 500 000 〒,Ломоносова 13а,,https://krisha.kz/a/show/1000316501
2-комнатная квартира · 58.7 м² · 2/5 этаж,22 306 000 〒,Ауэзова 101,,https://krisha.kz/a/show/762163170
2-комнатная квартира · 52 м² · 3/5 этаж,13 000 000 〒,Королёва 80,,https://krisha.kz/a/show/762163052
3-комнатная квартира · 74 м² · 2/2 этаж,14 500 000 〒,Пшембаева — Пшембаева/царева,,https://krisha.kz/a/show/691817101
2-комнатная квартира · 45 м² · 2/5 этаж,9 500 000 〒,"Кошербаева 64В — Кегок, Ауэзова-Энергетиков",Ауэзова-Энергетиков,https://krisha.kz/a/show/694814288
3-комнатная квартира · 75 м² · 3/6 этаж,23 000 000 〒,Машхур-жусупа 161,,https://krisha.kz/a/show/760195066
2-комнатная квартира · 51.2 м² · 5/6 этаж,12 000 000 〒,Ломоносова,,https://krisha.kz/a/show/694628478
4-комнатная квартира · 80 м² · 6/9 этаж,26 300 000 〒,"Машхур Жусупа — Налоговый, ЦОН, ПОЛИЦИЯ, КАЙНАР",КАЙНАР,https://krisha.kz/a/show/693588063
2-комнатная квартира · 45 м² · 5/5 этаж,9 700 000 〒,"Ауэзова 28 — Макси Мол,Болашак +",Болашак +,https://krisha.kz/a/show/699216786
3-комнатная квартира · 65.4 м² · 1/5 этаж,7 000 000 〒,Абая 160,,https://krisha.kz/a/show/698347798
4-комнатная квартира · 63 м² · 5/5 этаж,13 000 000 〒,Матросова 9,,https://krisha.kz/a/show/695377651
2-комнатная квартира · 53 м² · 9/9 этаж,13 500 000 〒,Машхур Жусупа 72 — Сзади шахтёра,,https://krisha.kz/a/show/761325890
2-комнатная квартира · 42 м² · 5/5 этаж,10 500 000 〒,4 мкр 32 — Дуйсембаева,,https://krisha.kz/a/show/681360887
2-комнатная квартира · 42.2 м² · 3/3 этаж,9 500 000 〒,Б.Момышулы 49Б,,https://krisha.kz/a/show/699460393
3-комнатная квартира · 66 м² · 1/5 этаж,14 000 000 〒,Бауржан Момышулы 82А,,https://krisha.kz/a/show/761948374
2-комнатная квартира · 56.7 м² · 4/5 этаж,14 200 000 〒,Момышулы 82 А,,https://krisha.kz/a/show/699103076
3-комнатная квартира · 78.6 м² · 1/5 этаж,14 000 000 〒,Кунаева 36/1,,https://krisha.kz/a/show/761727741
3-комнатная квартира · 65.2 м² · 1/5 этаж,16 500 000 〒,Машхур Жусупа 89,,https://krisha.kz/a/show/761727360
2-комнатная квартира · 47.3 м² · 5/5 этаж,11 000 000 〒,Дуйсембаева 30,,https://krisha.kz/a/show/761502589
3-комнатная квартира · 60.6 м² · 5/5 этаж,12 000 000 〒,Энергетиков 46Б,,https://krisha.kz/a/show/761501852
2-комнатная квартира · 50.7 м² · 5/5 этаж,8 000 000 〒,Кушербаева 58,,https://krisha.kz/a/show/761502277
3-комнатная квартира · 70.8 м² · 4/4 этаж,18 500 000 〒,Абая 150,,https://krisha.kz/a/show/761508950
1-комнатная квартира · 32 м² · 3/5 этаж,7 500 000 〒,Кеншилер 7 — 6 школа,,https://krisha.kz/a/show/761254245
2-комнатная квартира · 43.6 м² · 5/5 этаж,15 000 000 〒,Проспект Абая 59,,https://krisha.kz/a/show/761152172
3-комнатная квартира · 65.5 м² · 6/9 этаж,20 000 000 〒,Машхур Жусупа 113 — Напротив Кайнара,,https://krisha.kz/a/show/692570931
4-комнатная квартира · 150 м²,26 000 000 〒,Бухар жирау,,https://krisha.kz/a/show/698326612
2-комнатная квартира · 45 м² · 4/5 этаж,9 000 000 〒,Кеншелер,,https://krisha.kz/a/show/689056929
3-комнатная квартира · 78 м² · 3/6 этаж,16 000 000 〒,Жусупа 163 — Заводская жусупа,,https://krisha.kz/a/show/761361265
5-комнатная квартира · 98 м² · 1/6 этаж,19 000 000 〒,М.Жусупа 163,,https://krisha.kz/a/show/1000311494
2-комнатная квартира · 44 м² · 1/5 этаж,9 000 000 〒,Ломоносова 23 — Рядом садик √ 4,,https://krisha.kz/a/show/688582795
3-комнатная квартира · 60 м² · 5/5 этаж,13 000 000 〒,15мкр. Горняков 119/а — Напротив 12 школы,,https://krisha.kz/a/show/686769163
5-комнатная квартира · 86 м² · 1/5 этаж,19 000 000 〒,Бауыржана Момышұлы 30б,,https://krisha.kz/a/show/690831440
2-комнатная квартира · 52 м² · 2/5 этаж,19 500 000 〒,Энергетиков,,https://krisha.kz/a/show/693717450
3-комнатная квартира · 68.7 м² · 7/9 этаж,21 000 000 〒,Машхур Жусупа 72А,,https://krisha.kz/a/show/676167264
3-комнатная квартира · 60 м² · 3/5 этаж,16 500 000 〒,Энергетиков 46 г — Ауэзова,,https://krisha.kz/a/show/686762810
3-комнатная квартира · 64 м² · 1/5 этаж,14 000 000 〒,Ауэзова 157 — Возле ТОЦ Сауле,,https://krisha.kz/a/show/688111167
3-комнатная квартира · 59 м² · 1/5 этаж,12 500 000 〒,Ломоносова 23,,https://krisha.kz/a/show/677712932
2-комнатная квартира · 44.2 м² · 5/5 этаж,10 000 000 〒,Королева 82,,https://krisha.kz/a/show/695329980
3-комнатная квартира · 58.7 м² · 4/5 этаж,13 500 000 〒,Кеншилер 12а,,https://krisha.kz/a/show/761394838
2-комнатная квартира · 47 м² · 3/5 этаж,11 500 000 〒,Ауэзова 40,,https://krisha.kz/a/show/761179254
1-комнатная квартира · 30.8 м² · 2/5 этаж,7 500 000 〒,Кеншилер 12б,,https://krisha.kz/a/show/761164927
3-комнатная квартира · 57.2 м² · 5/5 этаж,12 500 000 〒,Пшенбаева 16,,https://krisha.kz/a/show/761135237
2-комнатная квартира · 40.23 м² · 1/5 этаж,8 500 000 〒,Бауржана Мамышулы 72,,https://krisha.kz/a/show/760175541
2-комнатная квартира · 46.7 м² · 4/5 этаж,9 000 000 〒,Царева 6,,https://krisha.kz/a/show/762201881
2-комнатная квартира · 51 м² · 4/5 этаж,13 000 000 〒,Бухар Жырау 278а,,https://krisha.kz/a/show/762201743
1-комнатная квартира · 36.4 м² · 2/5 этаж,6 500 000 〒,Ломоносова 15а,,https://krisha.kz/a/show/762201628
2-комнатная квартира · 45 м² · 4/5 этаж,7 500 000 〒,Ауэзова 6,,https://krisha.kz/a/show/761872871
2-комнатная квартира · 42 м² · 2/5 этаж,10 000 000 〒,Беркимбаева 170,,https://krisha.kz/a/show/762024771
2-комнатная квартира · 49 м² · 5/5 этаж,8 000 000 〒,Кеншилер,,https://krisha.kz/a/show/762150805
3-комнатная квартира · 63.3 м² · 3/5 этаж,15 300 000 〒,М Жүсіп 42Б — Возле 3 поликлиники,,https://krisha.kz/a/show/696659108
2-комнатная квартира · 50 м² · 1/5 этаж,8 500 000 〒,Пшенбаева 28,,https://krisha.kz/a/show/762008642
2-комнатная квартира · 43.5 м² · 4/5 этаж,7 500 000 〒,Машхур Жусуп 27,,https://krisha.kz/a/show/762008144
3-комнатная квартира · 58 м² · 2/5 этаж,13 000 000 〒,Машхур Жусуп 126,,https://krisha.kz/a/show/762007879
3-комнатная квартира · 61.1 м² · 3/5 этаж,18 900 000 〒,Шешембекова 9а,,https://krisha.kz/a/show/762007515
3-комнатная квартира · 61.5 м² · 5/5 этаж,11 200 000 〒,Кеншилер 15а,,https://krisha.kz/a/show/762007400
2-комнатная квартира · 45.2 м² · 2/5 этаж,9 000 000 〒,Царева 6,,https://krisha.kz/a/show/762007080
1-комнатная квартира · 30 м² · 2/5 этаж,7 500 000 〒,Ломоносова 13А,,https://krisha.kz/a/show/762006902
3-комнатная квартира · 61 м² · 2/5 этаж,16 000 000 〒,Пшенбаева 25,,https://krisha.kz/a/show/762006707
2-комнатная квартира · 48.4 м² · 1/5 этаж,13 000 000 〒,Шешембекова 5,,https://krisha.kz/a/show/761809879
3-комнатная квартира · 60 м² · 3/5 этаж,15 000 000 〒,Беркимбаева 178,,https://krisha.kz/a/show/761847041
2-комнатная квартира · 38 м² · 1/5 этаж,12 000 000 〒,Академика марденова 15 — ЕИТИ,,https://krisha.kz/a/show/760254901
3-комнатная квартира · 60 м² · 3/5 этаж,11 500 000 〒,Беркимбаева 184А,,https://krisha.kz/a/show/761847056
3-комнатная квартира · 54 м² · 2/9 этаж,16 000 000 〒,Машхур Жусуп 36а,,https://krisha.kz/a/show/699007594
2-комнатная квартира · 40 м² · 1/5 этаж,8 500 000 〒,Бауржана Момышулы 72,,https://krisha.kz/a/show/760537220
3-комнатная квартира · 63.6 м² · 5/5 этаж,10 500 000 〒,Шакарима 13,,https://krisha.kz/a/show/760544196
1-комнатная квартира · 30.9 м² · 2/5 этаж,6 000 000 〒,Машхур Жусуп 22,,https://krisha.kz/a/show/761267149
2-комнатная квартира · 45 м² · 5/5 этаж,8 000 000 〒,Кеншилер 16а,,https://krisha.kz/a/show/760997822
2-комнатная квартира · 49.3 м² · 5/5 этаж,9 000 000 〒,Машхур Жусуп 59,,https://krisha.kz/a/show/760892844
2-комнатная квартира · 45.5 м² · 1/5 этаж,9 000 000 〒,Бауржана Мамышулы 35а,,https://krisha.kz/a/show/760355697
2-комнатная квартира · 40.2 м² · 1/5 этаж,8 000 000 〒,Бауржана Момышулы 72,,https://krisha.kz/a/show/760530828
1-комнатная квартира · 35 м² · 5/6 этаж,6 500 000 〒,Машхур Жусуп 130,,https://krisha.kz/a/show/760544627
1-комнатная квартира · 28.4 м² · 2/5 этаж,7 200 000 〒,Биркембаева 186,,https://krisha.kz/a/show/760528447
3-комнатная квартира · 68 м² · 1/9 этаж,23 000 000 〒,Ауэзова 53А,,https://krisha.kz/a/show/760543952
2-комнатная квартира · 49 м² · 4/5 этаж,15 000 000 〒,Бауржана Момышулы 78,,https://krisha.kz/a/show/760546626
3-комнатная квартира · 66.9 м² · 5/5 этаж,12 000 000 〒,Абая 160,,https://krisha.kz/a/show/699106232
2-комнатная квартира · 49.2 м² · 4/5 этаж,10 500 000 〒,Абая 39,,https://krisha.kz/a/show/761159373
2-комнатная квартира · 49.3 м² · 5/5 этаж,9 500 000 〒,Машхур Жусуп 59,,https://krisha.kz/a/show/760530736
1-комнатная квартира · 31.5 м² · 3/5 этаж,8 300 000 〒,Машхур Жусуп 38,,https://krisha.kz/a/show/761808775
2-комнатная квартира · 52 м² · 2/5 этаж,14 500 000 〒,Сатпаева 38,,https://krisha.kz/a/show/696824642
3-комнатная квартира · 68 м² · 1/9 этаж,23 500 000 〒,Ауэзова 53А,,https://krisha.kz/a/show/761136495
2-комнатная квартира · 45 м² · 2/5 этаж,8 500 000 〒,Машхур Жусупа 31 А — Горняков,,https://krisha.kz/a/show/699278099
3-комнатная квартира · 49.5 м² · 3/5 этаж,12 000 000 〒,"Бухар-Жырау 246 — Мәшһүр-Жүсіп, Бухар-Жырау",Бухар-Жырау,https://krisha.kz/a/show/696862101
1-комнатная квартира · 52 м² · 5/5 этаж,17 800 000 〒,Ауэзова 101,,https://krisha.kz/a/show/760261055
2-комнатная квартира · 51 м² · 8/9 этаж,14 000 000 〒,Шешембекова 11б,,https://krisha.kz/a/show/699469810
2-комнатная квартира · 47.5 м² · 1/5 этаж,9 500 000 〒,Момышулы 35,,https://krisha.kz/a/show/761255034
2-комнатная квартира · 44 м² · 1/5 этаж,9 000 000 〒,Кеңшілер — Нарық,,https://krisha.kz/a/show/762155605
2-комнатная квартира · 44 м² · 5/5 этаж,8 500 000 〒,Кеншилер 16,,https://krisha.kz/a/show/762345355
3-комнатная квартира · 62 м² · 5/5 этаж,14 500 000 〒,"Абая 39 — Напротив музыкальной школы, дом от магазина Барыс.",дом от магазина Барыс.,https://krisha.kz/a/show/697334945
1-комнатная квартира · 33.8 м² · 3/5 этаж,9 800 000 〒,"Мухтара Ауэзова 63/2 — СОШ #23, детский сад, ресторан «Бальзам»",ресторан «Бальзам»,https://krisha.kz/a/show/697603209
2-комнатная квартира · 45 м² · 4/5 этаж,11 000 000 〒,Энергетиков 103,,https://krisha.kz/a/show/1000307729
2-комнатная квартира · 48.2 м² · 3/5 этаж,11 000 000 〒,Машхур Жусупа 24,,https://krisha.kz/a/show/1000307611
2-комнатная квартира · 45.6 м² · 3/5 этаж,9 000 000 〒,Машхур Жусупа 33А,,https://krisha.kz/a/show/1000307493
2-комнатная квартира · 44 м² · 5/5 этаж,11 000 000 〒,Дюсембаева 32,,https://krisha.kz/a/show/762021332
2-комнатная квартира · 53 м² · 1/9 этаж,17 500 000 〒,Торайгырова 110,,https://krisha.kz/a/show/1000307128
2-комнатная квартира · 53 м² · 2/6 этаж,10 800 000 〒,Бұхар Жырау 280а,,https://krisha.kz/a/show/1000307208
2-комнатная квартира · 40.4 м² · 5/5 этаж,9 500 000 〒,Шешембекова,,https://krisha.kz/a/show/698901986
2-комнатная квартира · 54 м² · 4/5 этаж,15 000 000 〒,Машхур Жусупа 52,,https://krisha.kz/a/show/1000306903
2-комнатная квартира · 44 м² · 2/5 этаж,8 500 000 〒,Машхур Жусупа 33,,https://krisha.kz/a/show/685002750
3-комнатная квартира · 60 м² · 3/5 этаж,18 000 000 〒,Кеншилер 7 — Ата мура,,https://krisha.kz/a/show/760040041
3-комнатная квартира · 56.7 м² · 5/5 этаж,15 000 000 〒,"Энергетиков 38б — Напротив ГДК Онер, СОШ # 12",СОШ # 12,https://krisha.kz/a/show/696037828
2-комнатная квартира · 49 м² · 2/5 этаж,12 000 000 〒,Энергетиков 67,,https://krisha.kz/a/show/699630113
3-комнатная квартира · 72.1 м² · 1/4 этаж,15 800 000 〒,Абая 131 А,,https://krisha.kz/a/show/760852373
4-комнатная квартира · 79 м² · 8/59 этаж,22 000 000 〒,Энергетика — Думан магазин,,https://krisha.kz/a/show/699504522
3-комнатная квартира · 68.7 м² · 8/9 этаж,18 000 000 〒,Ауезова 61/1 — Ауезова,,https://krisha.kz/a/show/696977373
1-комнатная квартира · 30 м² · 2/5 этаж,7 500 000 〒,Королева 84,,https://krisha.kz/a/show/761246718
3-комнатная квартира · 62.4 м² · 4/5 этаж,17 000 000 〒,Ауэзова 157 — Находится возле ТОЦ Сауле,,https://krisha.kz/a/show/760162375
2-комнатная квартира · 47 м² · 2/5 этаж,9 800 000 〒,Абая 35,,https://krisha.kz/a/show/689237585
5-комнатная квартира · 107.3 м² · 7/9 этаж,31 000 000 〒,Абая 70,,https://krisha.kz/a/show/697659457
4-комнатная квартира · 76.8 м² · 5/5 этаж,22 000 000 〒,Маргулана 3а,,https://krisha.kz/a/show/699976733
2-комнатная квартира · 52 м² · 1/5 этаж,10 500 000 〒,Ломоносова,,https://krisha.kz/a/show/697620492
3-комнатная квартира · 69 м² · 9/10 этаж,19 500 000 〒,Сатпаева 12/5,,https://krisha.kz/a/show/760188747
2-комнатная квартира · 45 м² · 4/4 этаж,8 000 000 〒,Б Момышулы 22 — Рядом Атамура,,https://krisha.kz/a/show/699946064
2-комнатная квартира · 45.2 м² · 1/5 этаж,8 500 000 〒,Машхур Жусупа 28,,https://krisha.kz/a/show/1000305624
3-комнатная квартира · 62.3 м² · 4/5 этаж,16 000 000 〒,Абая 35,,https://krisha.kz/a/show/761439065
1-комнатная квартира · 29.7 м² · 2/5 этаж,9 500 000 〒,Энергетиков 63,,https://krisha.kz/a/show/761336878
2-комнатная квартира · 44 м² · 5/5 этаж,10 000 000 〒,Машхур Жусупа 40А,,https://krisha.kz/a/show/761509306
2-комнатная квартира · 46.2 м² · 5/5 этаж,8 200 000 〒,Абая 91А,,https://krisha.kz/a/show/761489211
2-комнатная квартира · 44.6 м² · 4/5 этаж,13 000 000 〒,Энергетиков 63,,https://krisha.kz/a/show/761694823
2-комнатная квартира · 46 м² · 4/5 этаж,10 000 000 〒,Машхур Жусупа 40А,,https://krisha.kz/a/show/761344594
1-комнатная квартира · 28.7 м² · 2/5 этаж,9 500 000 〒,Энергетиков 63,,https://krisha.kz/a/show/761762466
2-комнатная квартира · 47 м² · 3/5 этаж,14 600 000 〒,Абая 39,,https://krisha.kz/a/show/761762332
2-комнатная квартира · 46 м² · 4/5 этаж,11 000 000 〒,Машхур Жусупа 42А,,https://krisha.kz/a/show/761762617
3-комнатная квартира · 60 м² · 3/5 этаж,18 500 000 〒,Кеншилер 119а,,https://krisha.kz/a/show/762330312
2-комнатная квартира · 41 м² · 2/5 этаж,10 500 000 〒,Беркимбаева 170,,https://krisha.kz/a/show/762142326
2-комнатная квартира · 49 м² · 5/5 этаж,9 000 000 〒,Машхур Жусупа 59,,https://krisha.kz/a/show/762143010
2-комнатная квартира · 45 м² · 2/5 этаж,9 500 000 〒,Царева 6,,https://krisha.kz/a/show/762142673
2-комнатная квартира · 45 м² · 1/5 этаж,9 500 000 〒,Бауыржана Момышулы 35,,https://krisha.kz/a/show/762143193
